CV1	CV2	energy	groups	mobility	Heuristic_Classes	Detected_Classes
0.118255203742	0.0120496584063	-159.9831	16	0.000429580117442	Gamma	Class1
0.114570436443	0.00325817215037	-159.898479	16	0.175317186061	Gamma	Noise
0.0119773424912	0.0685634067549	-159.554361	16	0.00043523635255	Gamma	Class1
0.135928636054	0.00716837820456	-159.433555	16	0.00109682384548	Sheet	Class1
0.0516422710345	0.0480174431403	-159.429523	16	0.000834855056012	Sheet	Class1
0.137109110346	-0.000534773365911	-159.21875	16	0.000432068505879	Sheet	Class1
0.131061806143	-0.00593992533411	-159.102904	16	0.000939482113161	Sheet	Class1
0.149138058278	-0.0239715402321	-158.935869	16	0.403669332635	Gamma	Class1
0.0821474167944	0.0503816705037	-158.902923	16	0.000575512178214	Sheet	Class1
0.141086919284	-0.00520761338029	-158.866999	16	0.000851641357726	Gamma	Class1
0.0858502669149	0.064452299547	-158.695331	16	0.000647229203808	Sheet	Class1
0.147989426874	0.00233325473215	-158.61844	16	0.00051292230835	Gamma	Class1
-0.142201331146	-0.0566793792666	-158.444767	16	0.0467241346151	Sheet	Noise
0.142941945107	-0.0293443691079	-158.430578	16	0.130112429825	Sheet	Class1
0.0576786808065	0.0723931295265	-158.396392	16	0.236200890462	Sheet	Class1
0.136402253385	0.0130821040849	-158.307124	16	0.155202984377	Sheet	Class1
0.093526333631	0.0426314111952	-158.250254	16	0.00067732458633	Gamma	Class1
0.0600036570261	0.0727640479175	-158.208978	16	0.100622559012	Sheet	Noise
0.068474512891	0.0651010773596	-158.148506	16	0.0723135141617	Sheet	Noise
0.147118136839	-0.00896778281703	-158.122942	16	0.000375442032101	Gamma	Class1
0.134918447691	-0.0162069176934	-158.083967	16	0.0197116118656	Sheet	Class1
0.148414640778	-0.0126300332819	-158.016107	16	0.00538957562399	Gamma	Class1
0.15158200322	-0.017142849925	-157.920494	16	0.136627550832	Sheet	Noise
0.146567800253	0.00153642548941	-157.816959	16	0.000516072409679	Gamma	Class1
0.142417388663	-0.0112792749642	-157.809842	16	0.000595165115762	Gamma	Class1
0.151024771451	-0.0204408848253	-157.497985	16	0.0940300120872	Gamma	Class1
0.0481823112919	0.0841168164709	-157.457632	16	0.313253398009	Sheet	Noise
-0.0107204001474	0.0953292294389	-157.453589	16	0.122425452425	Gamma	Noise
0.142786081945	-0.00109710231825	-157.438964	16	0.000925173922997	Sheet	Class1
0.158222804936	-0.0337141713268	-157.333127	16	0.0833471633702	Gamma	Class1
-0.048766455751	0.05650659498	-157.303567	16	0.000767642531725	Sheet	Noise
0.120619368812	0.00560689801869	-157.292249	16	0.000929847381089	Gamma	Class1
-0.0122873954232	0.140616171859	-157.265552	16	0.332960037312	Gamma	Noise
-0.0230033514404	0.131169533585	-157.034576	16	0.00143283132771	Gamma	Noise
0.134563210772	0.00719170714155	-157.017096	16	0.000598947011337	Gamma	Class1
0.0359250991918	0.0937264557251	-156.863825	16	0.352584809998	Sheet	Noise
0.0425277594238	0.0697440488475	-156.670173	16	0.00196783499538	Gamma	Class1
0.140436529704	-0.00102234464351	-156.555788	16	0.087301683697	Sheet	Class1
-0.0267436172159	0.101361632247	-156.43093	16	0.36169212069	Sheet	Noise
-0.058333319568	0.0751830585774	-156.222367	16	0.388302239044	Sheet	Noise
0.14822690907	-0.000543280517002	-155.932444	16	0.000499375295897	Gamma	Class1
-0.0706324035033	-0.00444537921927	-152.331792	17	0.470301702878	Gamma	Class3
0.0170072538374	-0.0417583131157	-148.426854	17	1.39907484455	Gamma	Class3
0.00181408545502	-0.0201102216814	-145.343968	17	2.54453901424	Gamma	Class3
-0.00103773999988	-0.0449078747798	-144.744913	18	0.00820975593202	Gamma	Class3
0.00221534857861	-0.0521188265171	-144.008405	18	0.00651395942106	Gamma	Class3
-0.062191988877	0.0230539903196	-143.231654	18	0.379133029577	Gamma	Class3
-0.00887344260938	-0.0412970660616	-142.396175	18	0.856383533479	Gamma	Class3
-0.0124004654594	-0.0241091756654	-142.387213	18	0.00281782534787	Gamma	Class3
-0.0447918717895	0.0100811705957	-142.194904	18	0.305194066264	Gamma	Class3
-0.00213182433518	-0.0300860476829	-141.907695	18	0.00322424303654	Gamma	Class3
-0.060415002183	0.0241983545547	-141.839053	18	0.453878441887	Gamma	Class3
0.00404577764386	-0.0481474918694	-141.102101	18	0.00284991097914	Gamma	Class3
-0.00383037324328	-0.0300893496338	-140.859456	18	0.00224922500305	Gamma	Class3
-0.0566810430652	0.0245586523208	-140.837606	18	0.292423429476	Gamma	Class3
-0.0541018398077	0.0332533954625	-140.777531	18	0.368194813339	Gamma	Class3
-0.0727875151873	0.0224383280563	-140.739453	18	0.279232996703	Gamma	Class3
-0.000189493415598	-0.0268340969102	-140.364573	18	0.397196962039	Gamma	Class3
-0.0203730684405	-0.0140344067896	-140.293668	18	0.478044396788	Gamma	Class3
-0.00211054954462	-0.0312087661562	-140.254996	18	0.302701370057	Gamma	Class3
-0.00514644750233	-0.0453953262832	-139.991795	18	0.150214815642	Gamma	Class3
-0.0735013038627	0.0288805774549	-139.948975	18	0.276287930274	Gamma	Class3
-0.0491037009184	0.0289465781081	-139.864959	18	0.365489283021	Gamma	Class3
-0.0032566374593	-0.0255539654285	-139.68949	18	0.00632971908097	Gamma	Class3
-0.00961016459765	-0.0197915350997	-139.683841	18	0.003599913688	Gamma	Class3
-0.00981036214001	-0.0137829196757	-139.682555	18	0.00366586264183	Gamma	Class3
-0.0498092764869	0.0460022003692	-139.613538	18	0.459214588467	Sheet	Class3
-0.0149070797855	-0.0282223613657	-139.389278	18	0.862949634058	Sheet	Class3
-0.073104934401	0.0472818331702	-139.369987	18	0.660591301301	Gamma	Class3
-0.00295164258171	-0.0383091182953	-139.301734	18	0.00692267326604	Gamma	Class3
0.00164810532734	-0.0291196182399	-139.282386	18	0.00207958889027	Gamma	Class3
-0.0963710218483	0.026641833746	-139.22039	18	0.00433671517925	Gamma	Class3
-0.00908729346236	-0.0242942134742	-139.164462	18	0.260217253992	Sheet	Class3
-0.0243538214257	-0.0175627489379	-139.124189	18	0.297048786356	Gamma	Class3
-0.00688098459459	-0.0214237511924	-139.115908	18	0.381067744313	Gamma	Class3
0.00245844985448	-0.0244617689604	-139.105206	18	0.706150698425	Gamma	Class3
0.0143790042305	-0.0383598595874	-139.058403	18	0.488426244873	Gamma	Class3
-0.0190175145518	-0.00914286759987	-139.048294	18	0.376083909336	Sheet	Class3
-0.0445242087662	0.032339536206	-139.021256	18	0.443117511582	Gamma	Class3
0.00973132065624	-0.0546899537741	-139.01719	18	0.0913395243264	Gamma	Class3
-0.0311745047626	0.0120362113496	-138.963454	18	0.480606415163	Gamma	Class3
-0.0195290501867	-0.0319671263836	-138.938443	18	0.559300451541	Gamma	Class3
0.00810720813535	-0.045718844209	-138.849114	18	0.207039911827	Gamma	Class3
0.000513386563527	0.0430612782601	-138.810337	18	0.152231479416	Sheet	Class3
-0.0459241963588	0.0204448091379	-138.733216	18	0.39766624334	Gamma	Class3
-0.0183800113881	0.0378957111673	-138.714617	18	0.445575189928	Sheet	Class3
-0.0147990119897	-0.0159091829115	-138.630513	18	0.238145156685	Sheet	Class3
-0.00500384802816	-0.0228834873653	-138.589111	18	0.00554450221202	Gamma	Class3
0.00216818856162	-0.0282002895257	-138.583354	18	0.0061504286887	Gamma	Class3
-0.0400698440496	0.00874881746561	-138.401458	18	0.00198064956935	Sheet	Class3
-0.0230149932672	-0.0235927950511	-138.172513	18	0.00428682509288	Sheet	Class3
-0.0964892788033	0.0361572086006	-138.1423	18	0.00474672682443	Sheet	Noise
0.0102640538438	-0.0391677516861	-138.135497	18	0.221132757679	Gamma	Class3
0.00869196711379	-0.0271870657242	-138.055907	18	0.00397955676167	Gamma	Class3
-0.00920550101292	-0.0187622302585	-138.02741	18	0.00220677537574	Sheet	Class3
-0.00169471292629	-0.0252216526312	-138.018674	18	1.43240605194	Gamma	Class3
0.00445740211338	-0.0511636681561	-137.918898	18	0.00382742169477	Gamma	Class3
0.00607764469653	-0.0267674999759	-137.895902	18	0.00417623984591	Gamma	Class3
-0.000421259748521	-0.0223707047483	-137.839187	18	0.00243815205425	Gamma	Class3
-0.0024254896414	-0.0264077694751	-137.828211	18	1.46162499245	Gamma	Class3
-0.0213436196329	-0.0118210894994	-137.816151	18	0.330278257898	Gamma	Class3
0.0115489325684	-0.0411033145759	-137.808162	18	0.257099364579	Gamma	Class3
-0.00453620172418	-0.0354417250125	-159.203368	19	1.02820008933	Gamma	Class3
0.00441606288875	-0.0373758858708	-157.937379	19	0.5840614119	Gamma	Class3
-0.00110643936764	-0.0235335324864	-156.299051	19	1.23910961014	Gamma	Class3
-0.00440126744811	-0.0346180168022	-154.264643	19	2.08818852546	Gamma	Class3
-0.0250193497718	-0.0223893773046	-154.19633	19	0.00441543026196	Gamma	Noise
0.00996750711287	-0.0171361415358	-153.605404	19	1.18566895179	Gamma	Class3
0.0183132718997	-0.0387075949923	-153.419181	19	0.32611100968	Gamma	Class3
-0.0418599351869	-0.0380888662495	-152.790172	19	0.309073826587	Gamma	Class3
0.00142158843479	-0.0228868738995	-146.47399	20	0.299322514377	Gamma	Class3
0.0117659593748	-0.0211134156121	-142.428746	20	0.302545545274	Slipped_Gamma	Class3
0.00683489934743	-0.046405290849	-151.286697	21	0.75734755376	Gamma	Class3
0.000536019672483	-0.0566469974151	-146.970727	21	0.000577615108954	Gamma	Class3
0.0110870641575	-0.0457502855399	-146.841356	21	0.00818010876784	Gamma	Class3
0.000297436980922	-0.0402125134602	-146.613921	21	0.291633462836	Gamma	Class3
0.0202859257682	-0.0507454695211	-146.55352	21	0.559788610515	Gamma	Class3
-0.00622538466037	-0.0372408959698	-146.540153	21	0.701725207789	Gamma	Class3
-0.0833857864142	0.0170246643348	-146.169149	21	0.00136680614466	Gamma	Class3
-0.0795470476907	0.0488517738444	-144.513847	21	0.599709760579	Slipped_Gamma	Noise
-0.0859931319126	0.0382701000349	-145.594105	22	0.00229549176742	Gamma	Class3
-0.0747258545139	0.0214908563592	-145.349906	22	0.00224729857773	Gamma	Class3
-0.139975563162	-0.0189262352545	-144.068424	22	0.00132511628755	Slipped_Gamma	Noise
-0.128722900208	-0.0146717928315	-142.233256	22	0.000963384833504	Gamma	Class3
-0.0803857026163	0.0127897844095	-141.3856	22	0.000710465786494	Gamma	Class3
-0.170227275234	6.90347168615e-05	-140.914807	22	0.000999880247581	Slipped_Gamma	Noise
-0.0640439254806	0.019565140486	-140.496162	22	0.000976840615643	Gamma	Class3
-0.132224944541	-0.0261986663802	-139.625521	22	0.00129397438756	Slipped_Gamma	Class3
-0.0955790993706	0.0299759198586	-139.530245	22	0.00171111161869	Gamma	Class3
-0.0689943935292	0.0196386366338	-139.271304	22	0.00168705362978	Gamma	Class3
-0.179896246448	-0.00946349669564	-139.228296	22	0.00107716377657	Gamma	Noise
-0.0963744480858	0.0178341334068	-138.738399	22	0.219216371544	Gamma	Class3
-0.102949845636	-0.0139925759427	-141.444127	23	0.00135132270803	Gamma	Class3
-0.144180237747	-0.0362166382588	-139.30536	23	0.00402913595388	Gamma	Class3
-0.106941231339	-0.0246776778644	-139.174495	23	0.00217641158099	Gamma	Class3
-0.0831869418996	0.0102818257744	-138.75761	23	0.00117513821034	Gamma	Noise
-0.0994805333175	-0.0215560588709	-137.473968	23	0.00197636816412	Slipped_Gamma	Noise
-0.0889702587249	0.023561446985	-137.409545	23	0.00401882110138	Gamma	Class3
-0.0616271258759	0.0205095806496	-137.324009	23	0.0118195116293	Gamma	Noise
-0.149061818489	-0.0413618284596	-137.087325	23	0.00342115272062	Gamma	Noise
0.00432506549733	-0.0350845055839	-137.07188	23	0.00299489778056	Gamma	Class3
-0.0164947395838	-0.0540856644352	-136.578249	23	0.381194990511	Gamma	Noise
-0.0825360543399	0.012451514424	-136.177031	23	0.000285607170928	Slipped_Gamma	Noise
-0.0319040851576	-0.0185879437159	-135.622685	23	4.81867811852e-05	Gamma	Class3
-0.0182872103014	-0.020100026339	-135.397803	23	0.00123413217731	Gamma	Class3
0.0325214971007	0.0409227221199	-135.306866	23	0.116451655446	Gamma	Noise
-0.0839985874347	0.0250669995334	-134.821376	23	0.178194571338	Gamma	Noise
-0.0434465335959	-0.00988745240932	-134.705475	23	0.00182571498304	Gamma	Class3
-0.0651640986455	0.0264784019228	-134.685171	23	1.01932596325	Gamma	Noise
0.00568358272361	-0.0401807084657	-148.222062	24	0.00472353883673	Gamma	Class3
0.00694950869198	-0.0393549540398	-147.848845	24	1.02036192278	Gamma	Class3
0.00463987092078	-0.0411762133726	-142.477462	24	1.52402399535	Gamma	Class3
0.00862938327894	-0.0512595393993	-141.491038	24	0.446607809382	Gamma	Class3
0.0146676352743	-0.0310040472102	-141.431074	24	0.727842235327	Gamma	Class3
-0.0237432667754	-0.0473509201095	-143.097146	25	0.101964392035	Gamma	Class3
-0.0216713716846	-0.04655809134	-140.923997	25	0.000378025087249	Gamma	Class3
-0.0184424076655	-0.0482906113825	-140.350926	25	0.678602339171	Gamma	Class3
-0.00185622182816	-0.0328190609808	-140.140339	25	0.000146785274659	Gamma	Class3
-0.0718787713085	-0.00132271608478	-138.251315	25	0.309867384234	Herringbone	Class3
-0.0456188147765	0.00628594484898	-138.229158	25	0.00152911138929	Gamma	Class3
-0.096437547282	-0.0337967164714	-138.216257	25	0.000963984707345	Gamma	Noise
-0.0638995203575	0.00629213249448	-137.737981	25	0.00101233201331	Gamma	Noise
-0.0270881660669	-0.0415065793935	-137.438057	25	0.000116258760644	Gamma	Class3
-0.0743334809081	-0.0115389724055	-136.948018	25	0.00541276116182	Slipped_Gamma	Noise
6.42897028653e-05	-0.024796979309	-136.473012	25	0.000217567643822	Gamma	Class3
0.0106518015149	-0.0604302631364	-136.360025	25	0.960712281308	Gamma	Class3
-0.110204984664	-0.079425599896	-136.111355	25	0.0651594007667	Slipped_Gamma	Noise
0.00438187109907	-0.0413811980984	-167.642354	26	0.00247960781595	Gamma	Class3
0.011143228936	-0.0463786171897	-165.204869	26	0.218944740395	Gamma	Class3
0.0002673748827	-0.0331915957688	-162.689773	26	0.114884585561	Gamma	Class3
-0.00411250137974	-0.0414022015215	-162.550758	26	0.00292474390629	Gamma	Class3
0.00375684583183	-0.0266592642392	-161.26031	26	0.00196774214294	Gamma	Class3
-0.00405197784811	-0.0356038645428	-161.184462	26	0.000628347991297	Gamma	Class3
0.0134697136854	-0.0559136506672	-160.721483	26	0.534019927392	Gamma	Class3
0.0435232859402	-0.0359652001257	-165.601847	27	0.002236146359	Gamma	Noise
0.0557415279264	0.0118103759768	-161.960636	27	0.0003762516716	Gamma	Class4
-0.0647858897335	-0.0384187490074	-143.456677	28	1.06794720173	Gamma	Class3
0.100570565122	-0.0310526194758	-142.671926	28	0.000134205306209	Gamma	Noise
-0.0675373508093	0.0147733605491	-142.591788	28	0.0672881450048	Gamma	Noise
-0.10182234731	-0.0294415423817	-140.561276	28	0.115571583544	Gamma	Noise
0.0182119453008	-0.0348930503776	-139.225705	28	0.455595200414	Gamma	Noise
0.0655664262746	0.0504897323003	-139.086797	28	0.000221741939741	Gamma	Noise
0.000478687738753	-0.0370024260764	-138.9093	28	0.124152206636	Gamma	Noise
0.0995886850286	-0.00954904494594	-138.383735	28	0.000322576602112	Gamma	Noise
-0.123801158026	-0.0428740418184	-137.561564	28	0.000122518013387	Gamma	Noise
-0.0754284049588	0.00695277819503	-137.476189	28	0.137631000268	Gamma	Noise
-0.063827659073	0.0177314085979	-136.711234	28	0.165799640687	Gamma	Class3
